Image ID;QS_Safer;Error_QS_Safer;QS_Unique;Error_QS_Unique;QS_Upperclass;Error_QS_Upperclass;Lat;Lon;City;Heading;Pitch;File_Location
3520;0.762054802;0.460118722;2.16767022;0.572258354;1.766562383;0.470312095;40.6307;-74.0047;New York City;346;-1;/images/id_3520_400_300.jpg
3521;6.083834941;0.535340023;3.376492852;0.64509739;5.906142829;0.676273427;40.6775;-73.8485;New York City;15;0;/images/id_3521_400_300.jpg
1508;4.989950278;0.458270961;3.866266354;0.555314544;5.683553201;0.523206687;42.3297;-71.1279;Boston;100;-1;/images/id_1508_400_300.jpg
3528;5.331808561;0.502755329;2.552078526;0.628036241;5.174542251;0.750289037;40.6125;-73.9107;New York City;117;6;/images/id_3528_400_300.jpg
3529;4.144025664;0.486717277;2.262860692;0.528491881;3.009721829;0.575082766;40.7088;-73.8958;New York City;28;0;/images/id_3529_400_300.jpg
270;4.09378575;0.443666236;5.15458312;0.930495285;5.501989033;0.534141275;40.7027;-73.905;New York City;111;-1;/images/id_270_400_300.jpg
3086;5.437979376;0.516453214;5.165285362;0.776820328;6.704565;0.393667566;47.79517;13.059;Salzburg;NULL;NULL;/images/id_3086_400_300.jpg
338;4.388165285;0.492504642;4.404305364;0.760331528;3.390858757;0.398217405;40.6128;-73.9873;New York City;160;1;/images/id_338_400_300.jpg
271;4.440030237;0.46219983;5.06521577;0.673291673;5.532644809;0.518023711;40.8094;-73.9628;New York City;201;5;/images/id_271_400_300.jpg
272;5.891093801;0.407244111;5.761985318;0.594320179;6.625978356;0.460210971;40.7137;-73.8374;New York City;258;1;/images/id_272_400_300.jpg
3080;3.879757691;0.460058174;4.284963458;0.645174595;5.773977611;0.486317014;47.79567;13.06483;Salzburg;NULL;NULL;/images/id_3080_400_300.jpg
1977;5.965666598;0.492695803;4.201087791;0.750411255;4.280692958;0.381894116;48.29717;14.31017;Linz;NULL;NULL;/images/id_1977_400_300.jpg
273;3.801696516;0.363178957;3.587960828;0.380407292;3.483959133;0.343034711;40.7196;-73.8771;New York City;298;-2;/images/id_273_400_300.jpg
3224;3.875245566;0.436720595;4.703443982;0.590519799;3.581868394;0.45075098;47.80983;13.05067;Salzburg;NULL;NULL;/images/id_3224_400_300.jpg
274;5.029553598;0.43571311;4.280414298;0.716238993;4.434036618;0.586522522;40.798;-73.9601;New York City;346;11;/images/id_274_400_300.jpg
3082;5.140505292;0.48489849;5.776011805;0.685732096;6.764773886;0.468947746;47.79567;13.06483;Salzburg;NULL;NULL;/images/id_3082_400_300.jpg
1975;4.756070488;0.442300705;3.104816047;0.454701628;3.945717075;0.502543799;48.2975;14.30967;Linz;NULL;NULL;/images/id_1975_400_300.jpg
275;3.767430994;0.372813361;4.882182801;0.681788785;3.457493131;0.315383461;40.8267;-73.9354;New York City;81;7;/images/id_275_400_300.jpg
3226;4.544773633;0.389646552;5.276714108;0.813952452;4.202099621;0.516660371;47.80967;13.04933;Salzburg;NULL;NULL;/images/id_3226_400_300.jpg
4653;4.321199924;0.484702747;4.938833349;0.768064812;5.455079623;0.530928968;42.3981;-71.1068;Boston;64;-1;/images/id_4653_400_300.jpg
3221;2.935190618;0.281479448;4.389821968;0.856833678;3.071264969;0.356175229;47.815;13.04867;Salzburg;NULL;NULL;/images/id_3221_400_300.jpg
277;3.254541942;0.278769746;2.859773366;0.265930154;2.639192351;0.19812024;40.7262;-73.8779;New York City;123;-5;/images/id_277_400_300.jpg
3220;3.895675659;0.414789859;5.858601355;0.844833174;5.762203117;0.536553111;47.815;13.04867;Salzburg;NULL;NULL;/images/id_3220_400_300.jpg
3672;5.863432744;0.575958102;4.622593564;0.504968958;7.58513844;0.639955695;40.6669;-73.8259;New York City;161;3;/images/id_3672_400_300.jpg
1971;4.683992395;0.453613195;5.030862076;1.07649813;5.450722073;0.611688099;48.2975;14.31217;Linz;NULL;NULL;/images/id_1971_400_300.jpg
4557;6.723779994;0.510402564;5.081583391;0.83933069;6.259108837;0.693602336;42.3296;-71.0368;Boston;329;1;/images/id_4557_400_300.jpg
1970;3.513125634;0.335591292;4.318887509;0.785200405;3.652379304;0.500414363;48.29217;14.31717;Linz;NULL;NULL;/images/id_1970_400_300.jpg
4554;3.124975431;0.570366303;3.904590987;0.839940368;0.904657249;0.48243751;42.3518;-71.1317;Boston;129;1;/images/id_4554_400_300.jpg
3232;5.342743331;0.565144208;5.12465601;0.779177474;5.274157523;0.645463066;47.80917;13.04833;Salzburg;NULL;NULL;/images/id_3232_400_300.jpg
3233;3.822655584;0.332544537;4.734535086;0.72111557;3.81322673;0.388927651;47.80917;13.04833;Salzburg;NULL;NULL;/images/id_3233_400_300.jpg
3230;4.117117946;0.456636644;3.575990417;0.6482429;4.108311109;0.46914149;47.80967;13.05;Salzburg;NULL;NULL;/images/id_3230_400_300.jpg
3671;5.640824302;0.580269046;5.802956378;0.658678445;6.56659242;0.597281006;40.7345;-74.0101;New York City;33;8;/images/id_3671_400_300.jpg
1968;5.587024618;0.459112379;4.434471303;0.646404394;4.97209772;0.615594292;48.29783;14.314;Linz;NULL;NULL;/images/id_1968_400_300.jpg
1969;5.162132994;0.517125378;4.320978163;0.560302786;5.306551231;0.589315446;48.29783;14.314;Linz;NULL;NULL;/images/id_1969_400_300.jpg
1618;5.48668955;0.478679513;6.102160945;0.613291129;5.449237015;0.5577037;48.308;14.2475;Linz;NULL;NULL;/images/id_1618_400_300.jpg
1619;5.558672974;0.45627063;6.355902238;0.673892155;6.135040273;0.418839266;48.308;14.2475;Linz;NULL;NULL;/images/id_1619_400_300.jpg
1964;5.422633341;0.447811287;4.39675546;0.612281019;5.616811628;0.520055241;48.297;14.31267;Linz;NULL;NULL;/images/id_1964_400_300.jpg
1617;5.648669997;0.544355885;4.976679796;0.59848267;5.217356273;0.68155337;48.308;14.2475;Linz;NULL;NULL;/images/id_1617_400_300.jpg
3238;5.594550439;0.514911836;5.383627881;0.665123845;4.574017638;0.505976415;47.80917;13.04217;Salzburg;NULL;NULL;/images/id_3238_400_300.jpg
3239;5.421883942;0.389516588;6.52478021;0.51787143;5.843047684;0.586415421;47.809;13.04133;Salzburg;NULL;NULL;/images/id_3239_400_300.jpg
1960;3.894384354;0.443441319;3.461986075;0.516981674;5.588542638;0.52968904;48.296;14.31517;Linz;NULL;NULL;/images/id_1960_400_300.jpg
1961;4.20960454;0.428726896;4.078085526;0.605982597;3.872925743;0.632082931;48.296;14.31533;Linz;NULL;NULL;/images/id_1961_400_300.jpg
1962;6.114468608;0.437512439;4.85686953;0.718973497;4.691003362;0.574332579;48.296;14.31533;Linz;NULL;NULL;/images/id_1962_400_300.jpg
1963;5.90311555;0.473273479;4.872567064;0.671833682;5.142417271;0.433420464;48.296;14.31533;Linz;NULL;NULL;/images/id_1963_400_300.jpg
4550;5.18420407;0.527227481;5.715917443;0.742073645;4.827090985;0.749605898;42.3567;-71.1113;Boston;4;0;/images/id_4550_400_300.jpg
1749;4.611853156;0.611405001;6.353471159;0.541012737;4.869831518;0.535461615;48.27333;14.28683;Linz;NULL;NULL;/images/id_1749_400_300.jpg
3675;5.543176184;0.54237493;3.554043889;0.723797103;5.039911252;0.676008489;40.6402;-73.889;New York City;353;1;/images/id_3675_400_300.jpg
3683;4.897253729;0.58084956;4.366377826;0.766228208;3.629669747;0.561926394;40.8166;-73.8024;New York City;351;0;/images/id_3683_400_300.jpg
4534;2.727926379;0.516360493;3.323887002;0.703206632;1.704248217;0.410623139;42.305;-71.0567;Boston;348;2;/images/id_4534_400_300.jpg
3355;4.922825543;0.431588939;4.773192506;0.553926526;5.504154678;0.546180242;47.81617;13.0155;Salzburg;NULL;NULL;/images/id_3355_400_300.jpg
3354;4.074320609;0.457508664;6.383723178;0.690420358;3.945398189;0.575016298;47.81667;13.01567;Salzburg;NULL;NULL;/images/id_3354_400_300.jpg
3357;3.717527986;0.454684424;3.765026291;0.595841802;4.424539265;0.549074153;47.81683;13.01383;Salzburg;NULL;NULL;/images/id_3357_400_300.jpg
3351;5.535555926;0.484292542;4.039924836;0.574626047;5.576373685;0.570303889;47.817;13.01683;Salzburg;NULL;NULL;/images/id_3351_400_300.jpg
3350;5.259649989;0.43551122;5.182337153;0.708247701;6.910192693;0.49363628;47.81633;13.01867;Salzburg;NULL;NULL;/images/id_3350_400_300.jpg
3353;4.1621177;0.44443553;4.391912817;0.693994074;5.561860662;0.453111215;47.817;13.01617;Salzburg;NULL;NULL;/images/id_3353_400_300.jpg
3352;3.096233985;0.358607496;4.170729295;0.512492977;4.758285713;0.448442934;47.81717;13.01633;Salzburg;NULL;NULL;/images/id_3352_400_300.jpg
1360;4.427080245;0.478199268;5.964530177;0.625430368;4.619499775;0.440757823;42.373;-71.122;Boston;144;-1;/images/id_1360_400_300.jpg
893;4.135160756;0.489744315;3.462191116;0.448036799;4.128029736;0.475829606;40.6093;-74.0029;New York City;188;3;/images/id_893_400_300.jpg
3359;5.084184747;0.478972459;5.751807982;0.696941372;5.347081748;0.630122325;47.82017;13.0145;Salzburg;NULL;NULL;/images/id_3359_400_300.jpg
3358;4.665229856;0.507613844;NULL;NULL;5.107536508;0.507829114;47.81933;13.01517;Salzburg;NULL;NULL;/images/id_3358_400_300.jpg
4835;5.945692776;0.496529302;7.837484746;0.522233833;7.639595599;0.620959641;42.3086;-71.0506;Boston;343;11;/images/id_4835_400_300.jpg
1181;6.225885175;0.530200157;5.082846065;0.765243381;6.71360755;0.420541083;42.3604;-71.146;Boston;105;0;/images/id_1181_400_300.jpg
1366;3.416967616;0.425229326;3.596689599;0.570886775;3.890426738;0.472028048;42.3542;-71.107;Boston;203;5;/images/id_1366_400_300.jpg
1768;4.247169269;0.378671462;2.844701211;0.266037606;4.545717278;0.592887548;48.269;14.27833;Linz;NULL;NULL;/images/id_1768_400_300.jpg
1769;5.372543934;0.435734259;4.911985006;0.672857734;5.336899584;0.484721122;48.269;14.27833;Linz;NULL;NULL;/images/id_1769_400_300.jpg
1361;5.737469182;0.453119334;6.237903183;0.533977059;5.585268332;0.601550305;42.3846;-71.1332;Boston;188;8;/images/id_1361_400_300.jpg
1762;4.98108599;0.422178226;5.579856027;0.688585149;5.633498367;0.535423741;48.27033;14.278;Linz;NULL;NULL;/images/id_1762_400_300.jpg
1763;5.054748604;0.59235545;3.924480796;0.549810278;4.50869825;0.551640286;48.27033;14.277;Linz;NULL;NULL;/images/id_1763_400_300.jpg
1760;6.027722714;0.472912729;5.07175672;0.616724828;5.450144348;0.519413397;48.27;14.27967;Linz;NULL;NULL;/images/id_1760_400_300.jpg
1761;5.05385697;0.496995902;4.523622139;0.565895527;5.352601506;0.550597146;48.27033;14.2785;Linz;NULL;NULL;/images/id_1761_400_300.jpg
1766;4.125334527;0.440338209;3.336901609;0.493899042;4.122857952;0.523662667;48.26867;14.27717;Linz;NULL;NULL;/images/id_1766_400_300.jpg
1767;3.386746119;0.39894698;2.916877583;0.554949894;4.448535571;0.548780456;48.26917;14.281;Linz;NULL;NULL;/images/id_1767_400_300.jpg
1765;4.292764155;0.412730776;4.720923042;0.643404535;5.04473095;0.503457964;48.27017;14.27733;Linz;NULL;NULL;/images/id_1765_400_300.jpg
1142;3.174697296;0.266066047;5.349035281;0.61973171;3.208407036;0.26771194;42.3583;-71.1272;Boston;210;1;/images/id_1142_400_300.jpg
1143;5.736658129;0.505832081;5.404546332;0.854011069;6.54774906;0.472647577;42.3296;-71.0368;Boston;94;3;/images/id_1143_400_300.jpg
1140;3.997448993;0.425163677;5.332818458;0.730191282;3.421463131;0.419856168;42.3518;-71.1317;Boston;309;1;/images/id_1140_400_300.jpg
1141;4.027238485;0.433714382;5.228773661;0.696380348;5.222747487;0.646694015;42.3577;-71.1127;Boston;82;-1;/images/id_1141_400_300.jpg
1146;5.066642749;0.458033626;6.195473142;0.704763751;4.491205092;0.49631411;42.347;-71.1263;Boston;144;-2;/images/id_1146_400_300.jpg
1147;5.581935671;0.528128092;4.262409803;0.56523234;5.484421418;0.63731505;42.3512;-71.1444;Boston;85;-1;/images/id_1147_400_300.jpg
1144;5.351091463;0.457239616;3.154082524;0.179842516;5.239787444;0.519191571;42.3058;-71.0829;Boston;166;0;/images/id_1144_400_300.jpg
1145;4.480658926;0.503819689;5.918763226;0.734088982;5.457777727;0.489858361;42.3601;-71.0835;Boston;199;1;/images/id_1145_400_300.jpg
1148;4.721283881;0.396865913;5.394109345;0.627137146;6.116226656;0.610385472;42.3763;-71.0668;Boston;184;0;/images/id_1148_400_300.jpg
1149;5.914231626;0.478683453;4.227217276;0.619946216;5.02169947;0.641329341;42.3354;-71.0709;Boston;193;6;/images/id_1149_400_300.jpg
2967;5.524432111;0.510560848;6.088767337;0.831278603;5.161613985;0.505758737;47.79833;13.06917;Salzburg;NULL;NULL;/images/id_2967_400_300.jpg
769;4.851800517;0.47769324;4.276153017;0.644685572;4.43246702;0.496796978;40.6792;-73.8316;New York City;188;9;/images/id_769_400_300.jpg
2092;5.67131338;0.441370195;6.074978032;0.567036762;5.070929198;0.549247423;48.31667;14.283;Linz;NULL;NULL;/images/id_2092_400_300.jpg
2960;4.658541233;0.431170634;5.17502823;0.906707568;3.687182779;0.418383217;47.78567;13.0805;Salzburg;NULL;NULL;/images/id_2960_400_300.jpg
692;5.042638822;0.500768963;4.116001884;0.734479807;5.09040036;0.600320238;40.6243;-73.9397;New York City;182;2;/images/id_692_400_300.jpg
693;6.004997294;0.441219094;4.953517796;0.644460736;6.135924853;0.463124088;40.8087;-73.9417;New York City;149;2;/images/id_693_400_300.jpg
690;4.900233788;0.498304057;4.284813264;0.613466503;5.025344376;0.594286615;40.6951;-73.9212;New York City;195;5;/images/id_690_400_300.jpg
691;5.026321114;0.469358255;4.54499061;0.682582812;3.064396637;0.337010858;40.6894;-73.9514;New York City;198;5;/images/id_691_400_300.jpg
696;5.478139797;0.48849409;5.332828259;0.636570718;4.906375274;0.537423276;40.8154;-73.8165;New York City;188;5;/images/id_696_400_300.jpg
697;5.100301408;0.482767456;5.685544386;0.841157216;6.10831655;0.520761855;40.7675;-73.967;New York City;154;9;/images/id_697_400_300.jpg
694;3.943623297;0.331850433;3.518043779;0.513093745;3.61776939;0.372849474;40.8439;-73.9174;New York City;203;4;/images/id_694_400_300.jpg
695;4.355066493;0.488492601;3.839460036;0.552998559;3.134168963;0.14980642;40.6386;-73.9067;New York City;172;3;/images/id_695_400_300.jpg
698;5.554724383;0.446194038;4.183713958;0.612662533;5.288270318;0.627260521;40.7902;-73.8462;New York City;126;3;/images/id_698_400_300.jpg
699;3.352493759;0.355800539;3.358760016;0.433788007;3.007273837;0.302320293;40.824;-73.9229;New York City;173;2;/images/id_699_400_300.jpg
542;6.490551207;0.383445268;6.766748784;0.060864728;6.146497908;0.554717828;40.7764;-73.9785;New York City;145;3;/images/id_542_400_300.jpg
543;3.957498425;0.399663015;3.696717074;0.609411174;4.103562371;0.408351476;40.8343;-73.8167;New York City;189;4;/images/id_543_400_300.jpg
540;3.414889097;0.466702258;3.624426615;0.486083263;3.545417098;0.452016329;40.7418;-73.9529;New York City;126;-1;/images/id_540_400_300.jpg
541;3.120947491;0.374894915;4.160836057;0.538347941;2.798120465;0.197195387;40.753;-73.8643;New York City;181;7;/images/id_541_400_300.jpg
546;4.188795095;0.494272365;3.786943527;0.445550867;3.276082828;0.311319596;40.5956;-74.0004;New York City;92;7;/images/id_546_400_300.jpg
547;4.882224738;0.445096348;5.779670539;0.686507893;4.828504462;0.559853823;40.7157;-73.9403;New York City;224;6;/images/id_547_400_300.jpg
544;6.043988231;0.425951697;4.534088528;0.647812812;4.91509224;0.514443501;40.779;-73.9545;New York City;149;7;/images/id_544_400_300.jpg
545;5.374201084;0.429498462;5.238965086;0.782160538;5.005913751;0.511768195;40.613;-73.9697;New York City;187;12;/images/id_545_400_300.jpg
548;4.114233042;0.358450774;4.572136261;0.644912518;4.473782828;0.444336474;40.6852;-73.9461;New York City;234;5;/images/id_548_400_300.jpg
549;5.314946074;0.563024588;4.588649677;0.659890883;4.292969074;0.521903498;40.6798;-73.8467;New York City;178;2;/images/id_549_400_300.jpg
1782;5.053488187;0.591572504;3.660984265;0.447918606;4.542915653;0.551874248;48.2655;14.28617;Linz;NULL;NULL;/images/id_1782_400_300.jpg
1783;5.354519488;0.438352912;3.536252792;0.567402721;5.868971681;0.552478556;48.2655;14.28617;Linz;NULL;NULL;/images/id_1783_400_300.jpg
1784;4.089311762;0.445831343;5.394528627;0.651669713;4.690072436;0.600910103;48.26433;14.282;Linz;NULL;NULL;/images/id_1784_400_300.jpg
4533;7.651900901;0.503148721;6.213198538;0.736838089;8.459899971;0.783454945;42.3756;-71.1305;Boston;39;1;/images/id_4533_400_300.jpg
767;3.716684623;0.476818479;3.874590605;0.583094331;3.590415211;0.53241441;40.7425;-73.9368;New York City;216;-1;/images/id_767_400_300.jpg
1786;5.45745964;0.636578167;5.047239936;0.646312232;6.034053138;0.486155205;48.26383;14.282;Linz;NULL;NULL;/images/id_1786_400_300.jpg
1787;4.822980417;0.49647584;3.898002486;0.800517554;5.840148112;0.586482308;48.2615;14.28783;Linz;NULL;NULL;/images/id_1787_400_300.jpg
4531;4.621588907;0.573363957;4.540538762;0.756442584;4.7770769;0.608547272;42.3968;-71.0894;Boston;1;3;/images/id_4531_400_300.jpg
414;5.389341018;0.503400346;4.905546155;0.663130005;6.025681371;0.661930908;40.6816;-73.8244;New York City;192;-2;/images/id_414_400_300.jpg
415;4.147479633;0.431801402;5.026933836;0.697235729;4.427517514;0.501018981;40.7973;-73.9663;New York City;181;11;/images/id_415_400_300.jpg
416;3.508339766;0.373260997;3.76596446;0.737432732;3.242448391;0.360317532;40.7665;-73.8817;New York City;150;-2;/images/id_416_400_300.jpg
417;4.478917759;0.453334112;4.761166461;0.814831764;5.291613265;0.591109726;40.7751;-73.9889;New York City;100;3;/images/id_417_400_300.jpg
1388;4.488646763;0.456363637;4.64598599;0.644419384;4.581503922;0.50540415;42.2821;-71.0626;Boston;143;-1;/images/id_1388_400_300.jpg
1389;6.042546328;0.468607072;6.129646287;0.704504662;6.492439961;0.463545335;42.3804;-71.0323;Boston;199;15;/images/id_1389_400_300.jpg
412;5.619314207;0.580270436;3.76770885;0.649836922;4.546679604;0.467843308;40.5937;-73.9483;New York City;329;2;/images/id_412_400_300.jpg
413;4.917526223;0.436383302;4.733602916;0.778242333;4.597798738;0.593777358;40.7537;-73.9854;New York City;292;0;/images/id_413_400_300.jpg
1384;5.432330746;0.533206309;4.898041711;0.768831846;4.338207524;0.5764166;42.2891;-71.0766;Boston;213;10;/images/id_1384_400_300.jpg
1385;4.48175871;0.643186945;4.993311455;0.648810623;4.091107106;0.480672686;42.3973;-71.1061;Boston;164;5;/images/id_1385_400_300.jpg
1386;3.113307739;0.181048142;4.01038408;0.583228859;3.114103587;0.263758583;42.3925;-71.0266;Boston;130;3;/images/id_1386_400_300.jpg
1387;3.712309788;0.314483969;4.284661218;0.568163653;4.251580584;0.452498958;42.3198;-71.0702;Boston;225;-2;/images/id_1387_400_300.jpg
418;5.145786656;0.492246867;6.21495587;0.965024677;5.182737387;0.628043324;40.6905;-73.921;New York City;179;10;/images/id_418_400_300.jpg
419;4.731992656;0.525813561;4.671353689;0.679665884;4.844665385;0.563013101;40.8202;-73.94;New York City;251;7;/images/id_419_400_300.jpg
1382;5.770148986;0.422786353;4.910249111;0.730202039;5.52898173;0.568260412;42.297;-71.0816;Boston;189;4;/images/id_1382_400_300.jpg
1383;3.414615929;0.418414514;3.17622698;0.369389392;3.291528123;0.45914244;42.3359;-71.0552;Boston;163;8;/images/id_1383_400_300.jpg
3827;4.15274041;0.546101848;6.926936551;0.701544674;3.724749332;0.581819558;40.7129;-73.9065;New York City;323;13;/images/id_3827_400_300.jpg
3826;1.63364488;0.500527314;3.854983275;0.788429171;1.7083613;0.395394166;40.8178;-73.9301;New York City;339;7;/images/id_3826_400_300.jpg
3825;2.142286386;0.469912373;3.306625467;0.792599763;1.862568628;0.560240978;40.7686;-73.9288;New York City;59;4;/images/id_3825_400_300.jpg
3824;5.016146122;0.577647906;6.18493475;0.605863006;5.274583645;0.663036648;40.7474;-73.982;New York City;331;9;/images/id_3824_400_300.jpg
3823;3.154744108;0.561697694;4.178627019;0.793503844;3.119567356;0.621880758;40.685;-73.8394;New York City;21;9;/images/id_3823_400_300.jpg
3822;4.239631735;0.554677562;4.387876088;0.667620971;4.070165675;0.539386397;40.7502;-73.8939;New York City;34;8;/images/id_3822_400_300.jpg
3821;4.410376576;0.53878511;3.913989504;0.712402015;4.014523049;0.647441725;40.822;-73.9387;New York City;9;5;/images/id_3821_400_300.jpg
3820;6.110847039;0.575338037;6.782501722;0.85563489;7.454185628;0.716544788;40.7582;-73.9921;New York City;343;9;/images/id_3820_400_300.jpg
3829;3.050114495;0.540876718;2.910107439;0.576294226;2.734406011;0.566849902;40.5937;-73.9483;New York City;149;2;/images/id_3829_400_300.jpg
3828;4.04960982;0.529845903;3.482605078;0.73854058;2.618137535;0.51752159;40.7643;-73.8746;New York City;314;11;/images/id_3828_400_300.jpg
3585;6.872289226;0.592526408;5.32747922;0.829657295;6.565080951;0.540462006;40.6962;-73.8889;New York City;103;3;/images/id_3585_400_300.jpg
4282;1.428751799;0.488132108;4.595199767;0.724663877;0.87637669;0.589389574;40.664;-73.899;New York City;302;10;/images/id_4282_400_300.jpg
4283;4.166327765;0.57439729;5.277614533;0.720251317;3.977966802;0.614846113;40.7459;-73.9127;New York City;48;6;/images/id_4283_400_300.jpg
4280;5.164339636;0.587059831;4.686713952;0.81545826;4.802305609;0.705685208;40.7756;-73.9292;New York City;23;13;/images/id_4280_400_300.jpg
4281;3.023473074;0.568205866;4.174226115;0.615890007;2.700190202;0.497413585;40.7422;-73.874;New York City;356;15;/images/id_4281_400_300.jpg
4286;4.122571964;0.500682033;4.365582329;0.707377875;4.011863431;0.591724139;40.6586;-73.9226;New York City;4;11;/images/id_4286_400_300.jpg
4287;3.143821175;0.527515872;4.368582815;0.810726985;2.109044659;0.586332371;40.6581;-73.9064;New York City;33;9;/images/id_4287_400_300.jpg
4284;4.001255244;0.455617904;2.021377102;0.600942704;3.713818242;0.598650864;40.5954;-73.9898;New York City;351;11;/images/id_4284_400_300.jpg
4285;4.979061829;0.521179146;3.39121437;0.670596593;2.73773771;0.587880726;40.6854;-73.9748;New York City;37;9;/images/id_4285_400_300.jpg
4288;2.610181601;0.469636615;4.332408456;0.711432174;1.978383736;0.367305059;40.6135;-73.9546;New York City;119;5;/images/id_4288_400_300.jpg
4289;5.116005662;0.569327613;6.13920623;0.897811909;4.559264553;0.647792598;40.7821;-73.9202;New York City;358;5;/images/id_4289_400_300.jpg
3044;2.946347547;0.14463981;5.212859586;0.638252223;3.388085462;0.366258231;47.7935;13.05633;Salzburg;NULL;NULL;/images/id_3044_400_300.jpg
368;5.118122235;0.466023605;4.898354101;0.602072223;6.510761528;0.478327682;40.7047;-73.9617;New York City;171;1;/images/id_368_400_300.jpg
369;5.267998954;0.413050023;6.327602388;0.735305243;4.672768876;0.500131968;40.7118;-73.9969;New York City;324;11;/images/id_369_400_300.jpg
366;5.348561545;0.530804865;3.8382357;0.669969477;4.101975377;0.498334497;40.7226;-73.8499;New York City;121;6;/images/id_366_400_300.jpg
367;4.239146285;0.466873723;5.159839173;0.501802205;3.300040966;0.421911625;40.7745;-73.9367;New York City;231;4;/images/id_367_400_300.jpg
364;6.031990617;0.459421305;6.047757752;0.674463961;5.625073204;0.65624715;40.8145;-73.9516;New York City;151;6;/images/id_364_400_300.jpg
365;4.3481914;0.454163607;4.423891632;0.718970804;5.481260203;0.698967269;40.7045;-73.8608;New York City;210;1;/images/id_365_400_300.jpg
362;3.851792267;0.408752365;4.908666067;0.857102343;4.493999634;0.605674601;40.8247;-73.9108;New York City;260;-3;/images/id_362_400_300.jpg
363;5.000457037;0.54218352;5.635728986;0.756064994;6.525052226;0.616719804;40.7127;-74.0075;New York City;240;8;/images/id_363_400_300.jpg
360;4.866790493;0.505087198;5.42675035;0.753691562;4.949890488;0.51819412;40.8094;-73.9376;New York City;280;7;/images/id_360_400_300.jpg
361;5.229819375;0.569388594;3.753778323;0.533621801;5.337529279;0.69285559;40.6274;-74.0403;New York City;237;5;/images/id_361_400_300.jpg
1368;6.094716426;0.531540014;5.568617973;0.507226249;6.653145985;0.339043671;42.3112;-71.0868;Boston;155;7;/images/id_1368_400_300.jpg
380;4.626729608;0.42777352;4.530068701;0.647060823;4.273932821;0.550567047;40.5983;-73.9553;New York City;152;1;/images/id_380_400_300.jpg
381;5.020940249;0.528513671;6.47145993;0.491932071;6.187965764;0.49291428;40.7566;-73.9882;New York City;147;9;/images/id_381_400_300.jpg
382;5.354624519;0.458803554;4.130419717;0.535759704;4.784377455;0.618786474;40.7264;-73.9862;New York City;181;5;/images/id_382_400_300.jpg
383;5.17180787;0.424361319;3.965624337;0.467545391;5.505406589;0.645095373;40.8237;-73.9552;New York City;18;1;/images/id_383_400_300.jpg
384;3.98583312;0.38624391;3.486518398;0.460910368;3.539465538;0.443714729;40.6709;-73.88;New York City;143;4;/images/id_384_400_300.jpg
385;5.415183492;0.435631377;5.802664637;0.744270892;5.784483252;0.55444722;40.6862;-73.9576;New York City;226;0;/images/id_385_400_300.jpg
386;5.055370614;0.499028102;3.344882638;0.42490085;4.35034504;0.480355857;40.6279;-73.9321;New York City;243;-1;/images/id_386_400_300.jpg
387;5.474517919;0.512501764;5.14834038;0.798205033;5.074747134;0.425148338;40.6439;-73.9382;New York City;204;2;/images/id_387_400_300.jpg
388;4.891842777;0.472833929;4.599200982;0.694175404;4.113733122;0.54505444;40.6908;-73.8413;New York City;199;0;/images/id_388_400_300.jpg
389;5.50241214;0.52623363;5.293062663;0.822248699;6.249591388;0.544892481;40.6593;-73.9521;New York City;297;2;/images/id_389_400_300.jpg
4758;4.023377734;0.47394623;3.218415829;0.864989263;4.88777006;0.703290011;42.3982;-71.1234;Boston;9;8;/images/id_4758_400_300.jpg
4759;4.512653237;0.528137314;5.103038643;0.62049627;5.049029469;0.682637264;42.3666;-71.0367;Boston;95;8;/images/id_4759_400_300.jpg
1369;6.045429504;0.466896697;5.518000521;0.753715736;5.113242238;0.494588086;42.2915;-71.0495;Boston;189;7;/images/id_1369_400_300.jpg
4750;6.807954651;0.574848176;5.134418628;0.695954746;6.933830177;0.511380259;42.3773;-71.1064;Boston;1;2;/images/id_4750_400_300.jpg
4751;3.321346432;0.489332388;4.299665871;0.691884757;3.806427783;0.558975765;42.3085;-71.0727;Boston;11;3;/images/id_4751_400_300.jpg
4752;4.803807695;0.608311472;4.986584746;0.797528705;3.74236608;0.594856948;42.3268;-71.0555;Boston;21;5;/images/id_4752_400_300.jpg
4753;3.940827742;0.483448058;6.189111072;0.748892806;3.449255072;0.647541634;42.3578;-71.148;Boston;223;2;/images/id_4753_400_300.jpg
4754;5.669367821;0.5415308;3.950874738;0.688031188;3.415254439;0.568454372;42.2981;-71.0624;Boston;277;-1;/images/id_4754_400_300.jpg
4755;4.903122713;0.480679654;5.929269972;0.777825899;6.700049119;0.536612246;42.3315;-71.0364;Boston;315;5;/images/id_4755_400_300.jpg
4756;7.239155981;0.544496763;5.909098634;0.55273548;6.493830369;0.58397209;42.3424;-71.1376;Boston;341;7;/images/id_4756_400_300.jpg
4757;2.061602998;0.463650388;3.255341049;0.676256018;2.604481131;0.560982722;42.3423;-71.0541;Boston;339;3;/images/id_4757_400_300.jpg
3759;2.440360239;0.44538384;4.905039655;0.865263373;3.739827026;0.516470926;40.8895;-73.9001;New York City;30;0;/images/id_3759_400_300.jpg
3758;5.373680124;0.49068729;3.948031654;0.795030795;4.91534361;0.561201718;40.806;-73.9542;New York City;354;1;/images/id_3758_400_300.jpg
